10000045,0x7a83db2d2737c240c77c7c5d8be8c2ad68f6ff23,0,4000000,0xde18789c4d65dc8ece671a4145f32f1590c4d802,,
10000258,0x9f87e7a713d8575b1d3b9c2320aae64c8222c001,0,4000002,0x174443351e21d47ed9ab51517a301107d92ede64,,
10000417,0x138eb4182bfb48c5b6fb28fa146bbfde94c90d38,0,4000005,0xd0d0fb67d2a37de67e1a794230bff37ee16737da,,
10000423,0xa7ead2ffa97b5a0a999fe37f54993492a4fae69c,0,4000005,0xa2a8f158aed54ce9a73d41eeec23bf3a51b5654d,,
10001464,0xb7ffaa5ef55054cbd7ca96ae3b5fdcee5e1994df,0,4000015,0xfd05ce0e6e76a59f448f55428f9c82c83b088440,,
10001989,0x1763aa5d4ce36ffaf0130badebff1ccb301443a7,0,4000023,0xd0d0fb67d2a37de67e1a794230bff37ee16737da,,
10002289,0x44855ee82e07a25f22707286fd1ee9652a5aa2a5,0,4000027,0x009d942d0e1283545a57421899dbb9c64bf24186,,
10003045,0x04157db4a821c6e1cd167b9dcd19eb03c9eed589,0,4000031,0x92c5d6898abbd58e388aa94c816d4d17387a8859,,
10004689,0x26aff2adf00a2de10145acf69a75e73645f037aa,0,4000045,0x174443351e21d47ed9ab51517a301107d92ede64,,
10008838,0x7d0f6ae521f6577081a3961550d04fb2182bb376,0,4000082,0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,,
10009087,0x04b1e6dbdf87d1093fe238feae0b1f56704cfd41,0,4000085,0x174443351e21d47ed9ab51517a301107d92ede64,,
10009132,0x633bc05bf792b34790cc2943ed333a9544b27f6d,0,4000086,0x174443351e21d47ed9ab51517a301107d92ede64,,
10009687,0x61a21e1fc4c7e780dd61a529f653022368c9a9a3,0,4000093,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10009771,0xcd9b78333e3457e97dad8d37e55ab51e9ef362b7,0,4000093,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10010290,0x8d6411b52700a998353dffc091b5da4fdce87752,0,4000099,0x174443351e21d47ed9ab51517a301107d92ede64,,
10010416,0x0b937bfe9ef23b203282de1ca7a48f9c436147d9,0,4000099,0x174443351e21d47ed9ab51517a301107d92ede64,,
10010767,0xd266df8b05c50f498f1d10f147fc8637a11d5f52,0,4000103,0xad858860ab8551cb2b94ef1e647cba7de2c1db90,,
10010782,0xb631664dca4f1dbd59ebe03be2a825532ecaa922,0,4000103,0x92c5d6898abbd58e388aa94c816d4d17387a8859,,
10011703,0x018beb9ac2f7a70661e84372ec3047141ad160e2,0,4000111,0x26b1bcef40b6ddaa2af8dcdfe9dd1401396f06fb,,
10011796,0x8c2f08fc0694fb84b2bbbfc111a862465ba6cc9d,0,4000111,0x26b1bcef40b6ddaa2af8dcdfe9dd1401396f06fb,,
10012348,0xb0ca87d9a50163cd411ced96b3c2a1f6fae145cb,0,4000118,0x00dc4d71d3be813d8de3e226d2e74714fb1b0dad,,
10012351,0x8cd05c68e902aaea1f29ca52328ae8dba78aab8a,0,4000118,0x3c65174c886dc3cd966c2d3cc1db3c936f284001,,
10013974,0xfb7d96141aeaf79e3773d87142a23d8136ab0e96,0,4000138,0x8d980f8eed65b3c46592ac858823cc70d7d3e7b7,,
10014310,0x647af83d8766382700bdca826d0ee2fd6bb9ec19,0,4000144,0x3c65174c886dc3cd966c2d3cc1db3c936f284001,,
10016638,0xab1d012e0f923d21f1721886062bc9c5b664767d,0,4000165,0x174443351e21d47ed9ab51517a301107d92ede64,,
10016704,0x5b3ac00f38a8fb6f17265dbb7faf38c2e03889f2,0,4000165,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,,
10017067,0x5efe8505676cd7bcbd391bf7dead24293cef8384,0,4000170,0x92c5d6898abbd58e388aa94c816d4d17387a8859,,
10017517,0x09c0811a22cd621f6dcb76618f160c4ab1a42dd8,0,4000175,0xa43c56b448658141085abe74a22d4b4b54bf9041,,
10019632,0xe39d91e0598437aa4e77642ba8d00789f8e0aa11,0,4000198,0x92c5d6898abbd58e388aa94c816d4d17387a8859,,
10020331,0xc273870dc99eb88c419a35cf44487d075dde7504,0,4000210,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10021159,0xa7c5fe3fbb37a86705049796faddccfd4bd5ff3f,0,4000220,0x23c5f33eedd5deb772dc14c1283b436f923326a9,,
10021687,0xacbc978271dbabdfb132eaf195f2d796b6d12f7d,0,4000228,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10021690,0x80e3e66cb94441db6fb3cadb5b9f1e73c4407f12,0,4000228,0x4be39f17340a9e1827422fef19708e46f678839a,,
10025191,0x82e54193fc566e86e30d12b56353a24e98e1b8f0,0,4000264,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10025602,0xb5276958d6c97595565fae4e4864e12cc90b1c78,0,4000271,0xb49091108e6804d1675d32eaa02989096384208a,,
10026709,0x72cbdcef3ea0134fc38fe888ecf98a58337bc855,0,4000280,0xcf40d0d2b44f2b66e07cace1372ca42b73cf21a3,,
10027864,0xd578e7201152b77405f3b1a8df5d9675cc97b1f5,0,4000296,0xcf40d0d2b44f2b66e07cace1372ca42b73cf21a3,,
10027918,0x4f88400c220524f1d157b8f8ae1486d1878a9daa,0,4000296,0xcf40d0d2b44f2b66e07cace1372ca42b73cf21a3,,
10027936,0x511d12e7e3b56b3538ea6df557625ec3855cbf14,0,4000296,0xcf40d0d2b44f2b66e07cace1372ca42b73cf21a3,,
10028215,0xef64afb7ae4038101b1ce0ac2fb4345537b4aa50,0,4000300,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10028452,0x187164122a23e0127487995574379fc23f7a5a2d,0,4000301,0xb49091108e6804d1675d32eaa02989096384208a,,
10028680,0x225fab77fa9251138f674b5b93c2332c5ba07bec,0,4000303,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10028824,0xb9c5fe7e506f65c0f34c0db9b4216429f16457a8,0,4000306,0x174443351e21d47ed9ab51517a301107d92ede64,,
10030384,0x1a8cc57f1155d7df4626978401e203e00da097f7,0,4000324,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10030519,0x11f7ce83e3d8dc784156af1e55979c7853a4170a,0,4000325,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10030807,0x3a26746ddb79b1b8e4450e3f4ffe3285a307387e,0,4000329,0xbcd774b18fc2c4cc716a596842326009afcbd70b,,
10031551,0x8c959f04ea4a9111a49dc34df9de59ca8e23037c,0,4000341,0x23c5f33eedd5deb772dc14c1283b436f923326a9,,
10032274,0xd54523d7ea4503af44967ae6db496eb24b4bb1c1,0,4000354,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10032910,0x98c33bdb858bcb8191acf5b334b195c7ba61d2a9,0,4000360,0xb49091108e6804d1675d32eaa02989096384208a,,
10033279,0xa16e4816ad32296f6e3f2ce9b78bb6701d0ef543,0,4000363,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10034299,0x822384cf15fd9e21b670594654fed97ede205bd5,0,4000368,0xd0d0fb67d2a37de67e1a794230bff37ee16737da,,
10035361,0x7eed1db3333816b1b2bb5968bdbdc48ed9292fae,0,4000380,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10035364,0x8824695504d2a078fe352e6df7657d3a99e17f3e,0,4000380,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10035370,0xd502f96a84289a63e8c7e8537088b13606136827,0,4000380,0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,,
10037419,0x6b176a7cedfffbadeb9f4ac2c4928f84f602cb34,0,4000399,0x174443351e21d47ed9ab51517a301107d92ede64,,
10037674,0x52cb6aee8afa8327744ecb44160d7d31c942d280,0,4000402,0x49caaf9c0bc8ec4dc2cae98abbcf3a985e90be6d,,
10040539,0x54d791f82f53cb4acf0b0d10541492525659c7d1,0,4000430,0x4be39f17340a9e1827422fef19708e46f678839a,,
10041544,0xf01a316c7b0b3c7f14089422d3761731cea0b8ad,0,4000441,0x94f7463d871cebdcc06f128856c7b3ab6997bed9,,
10043845,0xf503654cfcb45cf7d3990b6e438043883e01f6a7,0,4000473,0x174443351e21d47ed9ab51517a301107d92ede64,,
10044082,0x07315ebca41b220cbe4aea3bfe0e2c0f939a36dd,0,4000476,0xc4e852ce511d62c62a0a3be10ef0f9820cd0fbb2,,
10047982,0xc2dc70143ab4862bfa16432d8bb469f7fbdd5b4a,0,4000504,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10048123,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,0,4000506,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10048291,0x6222e4c52d4e37d81014b7df4476333553ddeee8,0,4000511,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10048513,0x7bbc3ad5c296ae6eb50228d2a6a37234d2db3ff1,0,4000514,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10048729,0x0a6759f8c92666f390acab16bd0e7a51dfd281f2,0,4000518,0x174443351e21d47ed9ab51517a301107d92ede64,,
10048732,0xd58ec945fe03814ccae6696ffac04870d518fcd8,0,4000518,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10049083,0xe8bb2be0b4702c03f9f3f39b13be079c976584f1,0,4000522,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
10049095,0x5a8b20e070e82b4e3fb97ecbd71b587a74f2ecc1,0,4000522,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10049419,0x1eda70885560eb299423b9239bd7133994fcb78f,0,4000525,0x9cc9c3de8e710781983a65b90b7efeaad2d3d7d8,,
10049893,0x8ff6aa6250c3e548e1a95f2d97d488afa477d8ca,0,4000529,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10052689,0x2aa8e4582610423a725a049e10c0b521f5ed6565,0,4000550,0xad858860ab8551cb2b94ef1e647cba7de2c1db90,,
10052881,0xb66e4dde0d884c88192fd5b1274a98f9d8959a05,0,4000554,0x6efd5665ab4b345a7ebe63c679b651f375dddb7e,,
10053916,0xb466af0e5cb5d94e8df9f957f619ed7d7b55d25f,0,4000563,0x174443351e21d47ed9ab51517a301107d92ede64,,
10054882,0x290c4740721a4245505e8f92c3e781b1c3e638a4,0,4000577,0x174443351e21d47ed9ab51517a301107d92ede64,,
10059112,0x9a4ce5564d7dfa844f32404a2a2d414b096b5a6b,0,4000609,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10061089,0x752ccb2f5dbf0f82d428128941cec7b8bb8cca4a,0,4000620,0x6efd5665ab4b345a7ebe63c679b651f375dddb7e,,
10062244,0x186c2edb916f785b57b48d3d82f54f60b41b4976,0,4000624,0x174443351e21d47ed9ab51517a301107d92ede64,,
10068298,0x625b43fa0fb4fcb2a5f050a7353179c514cb73af,0,4000666,0x174443351e21d47ed9ab51517a301107d92ede64,,
10068301,0x364244cc2593c11dc275b353159d6d01420e8471,0,4000666,0x174443351e21d47ed9ab51517a301107d92ede64,,
10068352,0x0dcdd0e13708dbf6ac9eda24a357a92f3de46bba,0,4000666,0xda60eda6c322381f8e83028e72d8a773a7ac18b2,,
10069705,0xfa19fedc1788331b22a772c0e64a4dbb5655456c,0,4000683,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10071109,0xb31797c3cf6ad71aae6f48b07723831846c6b57a,0,4000698,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,,
10076107,0x8460c388d746fffce672dc95287a812dab267b0c,0,4000751,0x4118f57b6afe1592cad7b90cc8b5fe1593825fdb,,
10077040,0xeb456caea8b16483743db6219940673c9594ded4,0,4000760,0x174443351e21d47ed9ab51517a301107d92ede64,,
10077301,0x879be50505ae957313c5e04999e6b15fc0a296ff,0,4000764,0x731e6cc591b055001ccb9758008f636819df6152,,
10077328,0xb16ea516412fbc1551c8f0c475b7aba4f039afc1,0,4000764,0x731e6cc591b055001ccb9758008f636819df6152,,
10077388,0x69f6607271201f95db9f4dba6fe315a5fdee0f18,0,4000765,0x731e6cc591b055001ccb9758008f636819df6152,,
10077469,0xb24385a79d2f35ceada751924098310c6c75570a,0,4000767,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,,
10077472,0x77bd0a46ec78928cf7e24f955be7b60c93864a4c,0,4000767,0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,,
10077568,0x5314104788f11ea59e5501e410146b0c0490cc91,0,4000767,0x731e6cc591b055001ccb9758008f636819df6152,,
10077709,0x1b49d94886810a41691191efd760a2215b03a5fd,0,4000768,0x731e6cc591b055001ccb9758008f636819df6152,,
10077736,0x536de685a70fec5f732055055a5ed04c966141de,0,4000768,0x731e6cc591b055001ccb9758008f636819df6152,,
10078534,0x6ad8bb392a18284fca4d2f0b7d1596a034ebb8de,0,4000776,0x731e6cc591b055001ccb9758008f636819df6152,,
10078555,0xe1b137c8b655cca9d3484fb0589c55661af50928,0,4000776,0x731e6cc591b055001ccb9758008f636819df6152,,
10078639,0x2e3b8493b68fb1386672fb8a17cf678062a0c7d8,0,4000777,0x731e6cc591b055001ccb9758008f636819df6152,,
10079464,0x87c9fce2f0ab42025ed2ea159e237302ab9f07d8,0,4000786,0x3cb319e3dc7432c795b70ffaa05e90ba46107305,,
10079971,0xa67a103357d7bbf794f3e7dcc65805a09bc9cb8e,0,4000790,0x731e6cc591b055001ccb9758008f636819df6152,,
10080019,0xdbd236b30a159f1d8c09ce498544846fafeb4d3e,0,4000792,0x731e6cc591b055001ccb9758008f636819df6152,,
10080031,0xd2d198c6008f06cc64df2c08e628a1969acc0699,0,4000792,0x731e6cc591b055001ccb9758008f636819df6152,,
10080142,0x74d6e7af3ebcad7413413b9ae85a18506ca73c89,0,4000794,0x174443351e21d47ed9ab51517a301107d92ede64,,
10082659,0x9cab9ba9e230aa3aed1fc7705bba70ffb2face81,0,4000814,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,,
